fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,hud_area_name,countyname,pop,state_alpha,metro
504599999,702,735,849,1140,1339,5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Faulkner County,121280,AR,1
504799999,481,576,657,821,947,5,NCNTY05047N05047,"Franklin County, AR",Franklin County,17805,AR,0
504999999,479,496,654,883,1102,5,NCNTY05049N05049,"Fulton County, AR",Fulton County,12090,AR,0
505199999,569,606,799,1005,1302,5,METRO26300M26300,"Hot Springs, AR MSA",Garland County,97995,AR,1
505399999,619,648,747,929,1031,5,METRO30780N05053,"Grant County, AR HUD Metro FMR Area",Grant County,18075,AR,1
505599999,508,609,694,993,1117,5,NCNTY05055N05055,"Greene County, AR",Greene County,44195,AR,0
505799999,499,517,682,848,1045,5,NCNTY05057N05057,"Hempstead County, AR",Hempstead County,22155,AR,0
505999999,490,531,670,887,1103,5,NCNTY05059N05059,"Hot Spring County, AR",Hot Spring County,33480,AR,0
506199999,474,549,654,850,966,5,NCNTY05061N05061,"Howard County, AR",Howard County,13470,AR,0
506399999,486,504,664,826,900,5,NCNTY05063N05063,"Independence County, AR",Independence County,37095,AR,0
506599999,431,496,654,830,887,5,NCNTY05065N05065,"Izard County, AR",Izard County,13520,AR,0
506799999,496,496,654,813,959,5,NCNTY05067N05067,"Jackson County, AR",Jackson County,17430,AR,0
506999999,542,553,729,919,1091,5,METRO38220M38220,"Pine Bluff, AR MSA",Jefferson County,71375,AR,1
507199999,492,510,672,878,960,5,NCNTY05071N05071,"Johnson County, AR",Johnson County,26155,AR,0
507399999,479,496,654,852,943,5,NCNTY05073N05073,"Lafayette County, AR",Lafayette County,7050,AR,0
507599999,479,496,654,864,1029,5,NCNTY05075N05075,"Lawrence County, AR",Lawrence County,16775,AR,0
507799999,479,496,654,936,943,5,NCNTY05077N05077,"Lee County, AR",Lee County,9615,AR,0
507999999,542,553,729,919,1091,5,METRO38220M38220,"Pine Bluff, AR MSA",Lincoln County,13885,AR,1
508199999,493,496,654,936,1132,5,METRO45500N05081,"Little River County, AR HUD Metro FMR Area",Little River County,12495,AR,1
508399999,431,558,654,856,887,5,NCNTY05083N05083,"Logan County, AR",Logan County,21800,AR,0
508599999,702,735,849,1140,1339,5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Lonoke County,71570,AR,1
508799999,579,618,780,1116,1350,5,METRO22220M22220,"Fayetteville-Springdale-Rogers, AR HUD Metro FMR Area",Madison County,15905,AR,1
508999999,431,505,654,813,1018,5,NCNTY05089N05089,"Marion County, AR",Marion County,16375,AR,0
509199999,647,658,826,1030,1322,5,METRO45500M45500,"Texarkana, TX-Texarkana, AR HUD Metro FMR Area",Miller County,43760,AR,1
509399999,466,502,654,836,887,5,NCNTY05093N05093,"Mississippi County, AR",Mississippi County,43535,AR,0
509599999,479,509,654,888,924,5,NCNTY05095N05095,"Monroe County, AR",Monroe County,7420,AR,0
509799999,479,542,654,896,1132,5,NCNTY05097N05097,"Montgomery County, AR",Montgomery County,9060,AR,0
509999999,579,601,792,985,1142,5,NCNTY05099N05099,"Nevada County, AR",Nevada County,8530,AR,0
510199999,479,496,654,935,943,5,NCNTY05101N05101,"Newton County, AR",Newton County,7900,AR,0
510399999,551,574,654,884,887,5,NCNTY05103N05103,"Ouachita County, AR",Ouachita County,24380,AR,0
510599999,702,735,849,1140,1339,5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Perry County,10320,AR,1
510799999,431,496,654,936,1132,5,NCNTY05107N05107,"Phillips County, AR",Phillips County,19520,AR,0
510999999,561,574,654,854,1082,5,NCNTY05109N05109,"Pike County, AR",Pike County,10895,AR,0
511199999,493,496,654,816,946,5,METRO27860N05111,"Poinsett County, AR HUD Metro FMR Area",Poinsett County,24100,AR,1
511399999,431,525,654,813,1130,5,NCNTY05113N05113,"Polk County, AR",Polk County,20210,AR,0
511599999,487,519,684,969,1024,5,NCNTY05115N05115,"Pope County, AR",Pope County,63370,AR,0
511799999,479,496,654,813,943,5,NCNTY05117N05117,"Prairie County, AR",Prairie County,8310,AR,0
511999999,702,735,849,1140,1339,5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Pulaski County,392850,AR,1
512199999,493,496,654,864,905,5,NCNTY05121N05121,"Randolph County, AR",Randolph County,17515,AR,0
512399999,493,496,654,936,1060,5,NCNTY05123N05123,"St. Francis County, AR",St. Francis County,26690,AR,0
512599999,702,735,849,1140,1339,5,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Saline County,116250,AR,1
512799999,479,496,654,813,943,5,NCNTY05127N05127,"Scott County, AR",Scott County,10585,AR,0
512999999,479,508,654,854,943,5,NCNTY05129N05129,"Searcy County, AR",Searcy County,7925,AR,0
513199999,551,552,728,1011,1177,5,METRO22900M22900,"Fort Smith, AR-OK HUD Metro FMR Area",Sebastian County,127360,AR,1
513399999,479,574,654,828,943,5,NCNTY05133N05133,"Sevier County, AR",Sevier County,17205,AR,0
513599999,431,506,654,832,981,5,NCNTY05135N05135,"Sharp County, AR",Sharp County,17040,AR,0
513799999,479,496,654,838,943,5,NCNTY05137N05137,"Stone County, AR",Stone County,12445,AR,0
513999999,575,589,671,960,1116,5,NCNTY05139N05139,"Union County, AR",Union County,40020,AR,0
514199999,512,531,700,871,949,5,NCNTY05141N05141,"Van Buren County, AR",Van Buren County,16750,AR,0
514399999,579,618,780,1116,1350,5,METRO22220M22220,"Fayetteville-Springdale-Rogers, AR HUD Metro FMR Area",Washington County,223685,AR,1
514599999,462,552,700,960,1212,5,NCNTY05145N05145,"White County, AR",White County,78705,AR,0
514799999,479,496,654,813,887,5,NCNTY05147N05147,"Woodruff County, AR",Woodruff County,6765,AR,0
514999999,481,546,654,852,1043,5,NCNTY05149N05149,"Yell County, AR",Yell County,21600,AR,0
600199999,1595,1934,2383,3196,3863,6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",Alameda County,1629615,CA,1
600399999,723,819,1068,1528,1695,6,NCNTY06003N06003,"Alpine County, CA",Alpine County,1205,CA,0
600599999,880,886,1149,1644,1980,6,NCNTY06005N06005,"Amador County, CA",Amador County,37305,CA,0
600799999,825,904,1192,1692,2064,6,METRO17020M17020,"Chico, CA MSA",Butte County,225205,CA,1
600999999,718,837,1061,1518,1837,6,NCNTY06009N06009,"Calaveras County, CA",Calaveras County,45055,CA,0
601199999,654,733,966,1382,1673,6,NCNTY06011N06011,"Colusa County, CA",Colusa County,21480,CA,0
601399999,1595,1934,2383,3196,3863,6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",Contra Costa County,1123680,CA,1
601599999,677,827,1000,1387,1702,6,NCNTY06015N06015,"Del Norte County, CA",Del Norte County,27440,CA,0
601799999,1060,1188,1495,2140,2588,6,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",El Dorado County,185015,CA,1
601999999,795,851,1064,1509,1747,6,METRO23420M23420,"Fresno, CA MSA",Fresno County,971615,CA,1
602199999,627,703,926,1152,1256,6,NCNTY06021N06021,"Glenn County, CA",Glenn County,27935,CA,0
602399999,741,863,1113,1593,1901,6,NCNTY06023N06023,"Humboldt County, CA",Humboldt County,135490,CA,0
602599999,708,810,1060,1444,1793,6,METRO20940M20940,"El Centro, CA MSA",Imperial County,179955,CA,1
602799999,811,851,1017,1374,1379,6,NCNTY06027N06027,"Inyo County, CA",Inyo County,18195,CA,0
602999999,734,743,970,1388,1679,6,METRO12540M12540,"Bakersfield, CA MSA",Kern County,878745,CA,1
603199999,894,903,1109,1587,1708,6,METRO25260M25260,"Hanford-Corcoran, CA MSA",Kings County,150185,CA,1
603399999,707,813,1072,1534,1603,6,NCNTY06033N06033,"Lake County, CA",Lake County,64095,CA,0
603599999,633,709,935,1338,1439,6,NCNTY06035N06035,"Lassen County, CA",Lassen County,31470,CA,0
603799999,1369,1605,2058,2735,2982,6,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",Los Angeles County,10105720,CA,1
603999999,875,881,1151,1647,1802,6,METRO31460M31460,"Madera, CA MSA",Madera County,154440,CA,1
604199999,2350,2923,3553,4567,4970,6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",Marin County,260815,CA,1
604399999,746,836,1102,1402,1908,6,NCNTY06043N06043,"Mariposa County, CA",Mariposa County,17660,CA,0
604599999,908,941,1240,1740,2103,6,NCNTY06045N06045,"Mendocino County, CA",Mendocino County,87495,CA,0
604799999,724,882,1067,1527,1847,6,METRO32900M32900,"Merced, CA MSA",Merced County,267390,CA,1
604999999,546,612,807,1090,1281,6,NCNTY06049N06049,"Modoc County, CA",Modoc County,9015,CA,0
605199999,875,1006,1326,1785,2104,6,NCNTY06051N06051,"Mono County, CA",Mono County,14060,CA,0
605399999,1348,1466,1793,2566,2813,6,METRO41500M41500,"Salinas, CA MSA",Monterey County,433170,CA,1
605599999,1331,1531,2018,2826,2836,6,METRO34900M34900,"Napa, CA MSA",Napa County,141005,CA,1
605799999,884,1013,1335,1911,2052,6,NCNTY06057N06057,"Nevada County, CA",Nevada County,98840,CA,0
605999999,1678,1888,2331,3227,3716,6,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",Orange County,3155815,CA,1
606199999,1060,1188,1495,2140,2588,6,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",Placer County,374985,CA,1
606399999,618,722,937,1318,1569,6,NCNTY06063N06063,"Plumas County, CA",Plumas County,18725,CA,0
606599999,955,1106,1390,1917,2369,6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",Riverside County,2355000,CA,1
606799999,1060,1188,1495,2140,2588,6,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",Sacramento County,1495400,CA,1
606999999,1200,1270,1674,2396,2898,6,METRO41940N06069,"San Benito County, CA HUD Metro FMR Area",San Benito County,58670,CA,1
607199999,955,1106,1390,1917,2369,6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",San Bernardino County,2121220,CA,1
607399999,1478,1642,2124,2987,3677,6,METRO41740M41740,"San Diego-Carlsbad, CA MSA",San Diego County,3283665,CA,1
607599999,2350,2923,3553,4567,4970,6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",San Francisco County,864265,CA,1
607799999,845,964,1270,1818,2199,6,METRO44700M44700,"Stockton-Lodi, CA MSA",San Joaquin County,724155,CA,1
607999999,1166,1263,1665,2383,2877,6,METRO42020M42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",San Luis Obispo County,280120,CA,1
608199999,2350,2923,3553,4567,4970,6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",San Mateo County,763450,CA,1
608399999,1728,2015,2374,3137,3589,6,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",Santa Barbara County,442995,CA,1
608599999,2228,2558,3051,3984,4593,6,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",Santa Clara County,1911225,CA,1
608799999,1993,2292,3021,3947,4419,6,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",Santa Cruz County,273265,CA,1
608999999,804,924,1218,1743,2109,6,METRO39820M39820,"Redding, CA MSA",Shasta County,178920,CA,1
609199999,837,949,1237,1770,1963,6,NCNTY06091N06091,"Sierra County, CA",Sierra County,2885,CA,0
609399999,661,694,914,1308,1381,6,NCNTY06093N06093,"Siskiyou County, CA",Siskiyou County,43530,CA,0
609599999,1190,1351,1617,2314,2800,6,METRO46700M46700,"Vallejo-Fairfield, CA MSA",Solano County,434980,CA,1
609799999,1340,1519,1996,2825,3254,6,METRO42220M42220,"Santa Rosa, CA MSA",Sonoma County,500945,CA,1
609999999,890,987,1224,1733,2033,6,METRO33700M33700,"Modesto, CA MSA",Stanislaus County,535685,CA,1
610199999,875,881,1122,1606,1943,6,METRO49700M49700,"Yuba City, CA MSA",Sutter County,95585,CA,1
610399999,692,722,952,1261,1458,6,NCNTY06103N06103,"Tehama County, CA",Tehama County,63245,CA,0
610599999,587,680,868,1242,1377,6,NCNTY06105N06105,"Trinity County, CA",Trinity County,13035,CA,0
610799999,723,728,959,1337,1561,6,METRO47300M47300,"Visalia-Porterville, CA MSA",Tulare County,458810,CA,1
610999999,726,845,1101,1551,1906,6,NCNTY06109N06109,"Tuolumne County, CA",Tuolumne County,53900,CA,0
611199999,1269,1519,1923,2690,3189,6,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",Ventura County,847835,CA,1
611399999,1085,1147,1511,2162,2584,6,METRO40900MM9270,"Yolo, CA HUD Metro FMR Area",Yolo County,212605,CA,1
611599999,875,881,1122,1606,1943,6,METRO49700M49700,"Yuba City, CA MSA",Yuba County,74645,CA,1
800199999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Adams County,487850,CO,1
800399999,648,659,845,1087,1448,8,NCNTY08003N08003,"Alamosa County, CO",Alamosa County,16345,CO,0
800599999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Arapahoe County,626610,CO,1
800799999,779,784,1033,1312,1789,8,NCNTY08007N08007,"Archuleta County, CO",Archuleta County,12590,CO,0
800999999,620,624,734,1050,1271,8,NCNTY08009N08009,"Baca County, CO",Baca County,3580,CO,0
801199999,652,655,791,984,1073,8,NCNTY08011N08011,"Bent County, CO",Bent County,5805,CO,0
801399999,1279,1428,1724,2360,2721,8,METRO14500M14500,"Boulder, CO MSA",Boulder County,316780,CO,1
801499999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Broomfield County,64285,CO,1
801599999,601,799,911,1167,1434,8,NCNTY08015N08015,"Chaffee County, CO",Chaffee County,18820,CO,0
801799999,553,557,734,985,1156,8,NCNTY08017N08017,"Cheyenne County, CO",Cheyenne County,2125,CO,0
801999999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Clear Creek County,9255,CO,1
802199999,597,600,734,945,995,8,NCNTY08021N08021,"Conejos County, CO",Conejos County,8145,CO,0
802399999,629,633,774,963,1219,8,NCNTY08023N08023,"Costilla County, CO",Costilla County,3630,CO,0
802599999,679,683,835,1121,1132,8,NCNTY08025N08025,"Crowley County, CO",Crowley County,5515,CO,0
802799999,652,657,862,1072,1492,8,NCNTY08027N08027,"Custer County, CO",Custer County,4505,CO,0
802999999,739,744,981,1235,1330,8,NCNTY08029N08029,"Delta County, CO",Delta County,30215,CO,0
803199999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Denver County,678465,CO,1
803399999,610,614,750,1073,1181,8,NCNTY08033N08033,"Dolores County, CO",Dolores County,1735,CO,0
803599999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Douglas County,320940,CO,1
803799999,1132,1331,1715,2139,2326,8,NCNTY08037N08037,"Eagle County, CO",Eagle County,53725,CO,0
803999999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Elbert County,24555,CO,1
804199999,797,949,1200,1717,2078,8,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",El Paso County,674825,CO,1
804399999,675,679,895,1281,1321,8,NCNTY08043N08043,"Fremont County, CO",Fremont County,46600,CO,0
804599999,947,953,1212,1636,2098,8,NCNTY08045N08045,"Garfield County, CO",Garfield County,57945,CO,0
804799999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Gilpin County,5795,CO,1
804999999,755,874,1144,1484,1981,8,NCNTY08049N08049,"Grand County, CO",Grand County,14795,CO,0
805199999,820,825,1012,1448,1752,8,NCNTY08051N08051,"Gunnison County, CO",Gunnison County,16215,CO,0
805399999,603,725,826,1121,1300,8,NCNTY08053N08053,"Hinsdale County, CO",Hinsdale County,820,CO,0
805599999,666,671,847,1054,1334,8,NCNTY08055N08055,"Huerfano County, CO",Huerfano County,6500,CO,0
805799999,796,801,979,1328,1541,8,NCNTY08057N08057,"Jackson County, CO",Jackson County,1370,CO,0
805999999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Jefferson County,564030,CO,1
806199999,617,621,770,1050,1195,8,NCNTY08061N08061,"Kiowa County, CO",Kiowa County,1370,CO,0
806399999,649,653,861,1149,1491,8,NCNTY08063N08063,"Kit Carson County, CO",Kit Carson County,7845,CO,0
806599999,746,763,870,1245,1370,8,NCNTY08065N08065,"Lake County, CO",Lake County,7480,CO,0
806799999,965,1009,1150,1646,1851,8,NCNTY08067N08067,"La Plata County, CO",La Plata County,54470,CO,0
806999999,1004,1096,1351,1933,2339,8,METRO22660M22660,"Fort Collins, CO MSA",Larimer County,330975,CO,1
807199999,563,647,853,1219,1276,8,NCNTY08071N08071,"Las Animas County, CO",Las Animas County,14150,CO,0
807399999,650,654,862,1121,1492,8,NCNTY08073N08073,"Lincoln County, CO",Lincoln County,5520,CO,0
807599999,683,687,845,1209,1314,8,NCNTY08075N08075,"Logan County, CO",Logan County,21885,CO,0
807799999,674,772,1018,1457,1763,8,METRO24300M24300,"Grand Junction, CO MSA",Mesa County,148800,CO,1
807999999,796,801,979,1328,1541,8,NCNTY08079N08079,"Mineral County, CO",Mineral County,835,CO,0
808199999,660,665,876,1101,1188,8,NCNTY08081N08081,"Moffat County, CO",Moffat County,13055,CO,0
808399999,684,688,907,1151,1429,8,NCNTY08083N08083,"Montezuma County, CO",Montezuma County,25770,CO,0
808599999,681,685,903,1292,1385,8,NCNTY08085N08085,"Montrose County, CO",Montrose County,40910,CO,0
808799999,607,681,898,1160,1384,8,NCNTY08087N08087,"Morgan County, CO",Morgan County,28125,CO,0
808999999,627,631,832,1035,1312,8,NCNTY08089N08089,"Otero County, CO",Otero County,18325,CO,0
809199999,1024,1031,1359,1690,2052,8,NCNTY08091N08091,"Ouray County, CO",Ouray County,4655,CO,0
809399999,1179,1304,1605,2186,2486,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",Park County,16900,CO,1
809599999,610,614,809,1072,1168,8,NCNTY08095N08095,"Phillips County, CO",Phillips County,4325,CO,0
809799999,1129,1298,1711,2312,2320,8,NCNTY08097N08097,"Pitkin County, CO",Pitkin County,17745,CO,0
809999999,623,627,773,961,1218,8,NCNTY08099N08099,"Prowers County, CO",Prowers County,12085,CO,0
810199999,631,634,836,1118,1320,8,METRO39380M39380,"Pueblo, CO MSA",Pueblo County,163370,CO,1
810399999,679,684,901,1198,1222,8,NCNTY08103N08103,"Rio Blanco County, CO",Rio Blanco County,6555,CO,0
810599999,606,609,745,1047,1051,8,NCNTY08105N08105,"Rio Grande County, CO",Rio Grande County,11430,CO,0
810799999,1052,1059,1395,1796,2415,8,NCNTY08107N08107,"Routt County, CO",Routt County,24360,CO,0
810999999,574,578,762,970,1033,8,NCNTY08109N08109,"Saguache County, CO",Saguache County,6340,CO,0
811199999,796,801,979,1328,1541,8,NCNTY08111N08111,"San Juan County, CO",San Juan County,570,CO,0
811399999,984,1159,1491,2061,2347,8,NCNTY08113N08113,"San Miguel County, CO",San Miguel County,7805,CO,0
811599999,625,629,734,913,1271,8,NCNTY08115N08115,"Sedgwick County, CO",Sedgwick County,2355,CO,0
811799999,1200,1321,1607,2178,2530,8,NCNTY08117N08117,"Summit County, CO",Summit County,29720,CO,0
811999999,761,875,1153,1650,1875,8,METRO17820N08119,"Teller County, CO HUD Metro FMR Area",Teller County,23770,CO,1
812199999,699,715,815,1014,1105,8,NCNTY08121N08121,"Washington County, CO",Washington County,4810,CO,0
812399999,827,937,1184,1694,1988,8,METRO24540M24540,"Greeley, CO MSA",Weld County,285730,CO,1
812599999,629,634,835,1132,1132,8,NCNTY08125N08125,"Yuma County, CO",Yuma County,10110,CO,0
900104720,1138,1350,1725,2171,2557,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",Fairfield County,19525,CT,1
900108070,954,1156,1446,1842,2217,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",Fairfield County,147585,CT,1
900108980,1138,1350,1725,2171,2557,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",Fairfield County,17065,CT,1
900118500,1138,1350,1725,2171,2557,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",Fairfield County,84575,CT,1
900118850,1292,1621,1958,2439,2720,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",Fairfield County,21740,CT,1
900123890,954,1156,1446,1842,2217,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",Fairfield County,7605,CT,1
900126620,954,1156,1446,1842,2217,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",Fairfield County,61610,CT,1
900133620,1292,1621,1958,2439,2720,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",Fairfield County,62780,CT,1
900148620,954,1156,1446,1842,2217,9,METRO14860MM1160,"Bridgeport, CT HUD Metro FMR Area",Fairfield County,19765,CT,1
900150580,1292,1621,1958,2439,2720,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",Fairfield County,20355,CT,1
900150860,1138,1350,1725,2171,2557,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",Fairfield County,14090,CT,1
900152980,1138,1350,1725,2171,2557,9,METRO14860MM1930,"Danbury, CT HUD Metro FMR Area",Fairfield County,28030,CT,1
900156060,1292,1621,1958,2439,2720,9,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",Fairfield County,88535,CT,1
